Barometer - mm Hg,Hum - %,Wind Speed - m/s,Rain - mm,Heat Index - °C,Temp - °C,Season,Day_Night,Wind_Dir_sin,Wind_Dir_cos,Wind_Direction
759.6,81.0,2.2,0.0,3.4436180975461075,27.0,0,0,0.7071067811865476,0.7071067811865476,9.0
759.8,85.0,2.2,0.0,3.4111477125153233,26.3,0,0,0.7071067811865476,0.7071067811865476,9.0
759.7,87.0,2.7,0.0,3.380994674344636,25.8,0,0,0.7071067811865476,0.7071067811865476,9.0
759.4,88.0,2.2,0.0,3.370738174177447,25.6,0,0,0.3826834323650898,0.9238795325112867,22.5
759.1,87.0,1.3,0.0,3.367295829986474,25.6,0,0,0.7071067811865476,0.7071067811865476,9.0
758.7,86.0,1.8,0.0,3.3775875160230218,25.8,0,0,0.3826834323650898,0.9238795325112867,22.5
758.4,87.0,2.2,0.0,3.3463891451671604,25.3,0,0,0.7071067811865476,0.7071067811865476,9.0
758.3,86.0,2.2,0.0,3.32862668882732,25.1,0,0,0.3826834323650898,0.9238795325112867,22.5
758.9,88.0,2.2,0.0,3.3032169733019514,24.6,0,0,0.7071067811865476,0.7071067811865476,9.0
759.3,90.0,1.8,0.0,3.295836866004329,24.4,0,1,0.9238795325112867,0.38268343236508984,31.5
759.8,90.0,1.8,0.0,3.292126286607793,24.3,0,1,0.7071067811865476,0.7071067811865476,9.0
760.5,89.0,2.2,0.0,3.3105430133940246,24.7,0,1,0.7071067811865476,0.7071067811865476,9.0
761.1,82.0,1.8,0.0,3.427514689979529,26.7,0,1,0.7071067811865476,0.7071067811865476,9.0
761.1,75.0,1.8,0.0,3.5322256440685598,28.7,0,1,0.7071067811865476,0.7071067811865476,9.0
760.8,71.0,2.2,0.0,3.6054978451748854,30.2,0,1,0.7071067811865476,0.7071067811865476,9.0
760.0,68.0,2.7,0.0,3.594568774642695,30.3,0,1,0.7071067811865476,0.7071067811865476,9.0
759.0,69.0,2.2,0.0,3.6216707044204863,30.6,0,1,0.7071067811865476,0.7071067811865476,9.0
758.5,67.0,2.2,0.0,3.6054978451748854,30.6,0,1,0.3826834323650898,0.9238795325112867,22.5
758.1,67.0,2.7,0.0,3.6270040503958487,30.9,0,1,0.3826834323650898,0.9238795325112867,22.5
757.8,66.0,2.2,0.0,3.6109179126442243,30.8,0,1,-0.7071067811865475,-0.7071067811865477,8.999999999999972
757.6,71.0,2.2,0.0,3.5667118201397288,29.6,0,1,0.3826834323650898,0.9238795325112867,22.5
758.1,77.0,2.2,0.0,3.5145260669691587,28.3,0,1,0.7071067811865476,0.7071067811865476,9.0
758.4,80.0,1.8,0.0,3.481240089335692,27.6,0,0,0.3826834323650898,0.9238795325112867,22.5
759.2,83.0,2.2,0.0,3.4404180948154366,26.8,0,0,-0.7071067811865475,-0.7071067811865477,8.999999999999972
759.5,85.0,1.8,0.0,3.4307561839036995,26.6,0,0,-0.38268343236508967,-0.9238795325112868,22.49999999999997
759.6,85.0,1.8,0.0,3.4210000089583352,26.4,0,0,0.7071067811865476,0.7071067811865476,9.0
759.4,87.0,1.3,0.0,3.3978584803966405,26.1,0,0,0.7071067811865476,0.7071067811865476,9.0
759.1,88.0,0.9,0.0,3.380994674344636,25.8,0,0,0.7071067811865476,0.7071067811865476,9.0
758.8,89.0,0.9,0.0,3.3603753871419,25.4,0,0,1.0,6.123233995736766e-17,18.0
758.5,89.0,1.3,0.0,3.353406717825807,25.3,0,0,0.7071067811865476,0.7071067811865476,9.0
758.2,89.0,1.3,0.0,3.353406717825807,25.3,0,0,0.3826834323650898,0.9238795325112867,22.5
757.9,88.0,2.2,0.0,3.3568971227655755,25.4,0,0,0.3826834323650898,0.9238795325112867,22.5
758.1,89.0,1.8,0.0,3.332204510175204,25.0,0,0,0.7071067811865476,0.7071067811865476,9.0
758.5,92.0,1.3,0.0,3.299533727885655,24.3,0,1,0.3826834323650898,0.9238795325112867,22.5
758.9,91.0,1.8,0.0,3.3105430133940246,24.6,0,1,0.3826834323650898,0.9238795325112867,22.5
759.5,90.0,1.8,0.0,3.3068867021909143,24.6,0,1,0.7071067811865476,0.7071067811865476,9.0
760.1,85.0,2.2,0.0,3.40452517175483,26.2,0,1,0.7071067811865476,0.7071067811865476,9.0
759.9,81.0,2.2,0.0,3.4995332823830174,27.8,0,1,0.3826834323650898,0.9238795325112867,22.5
759.6,72.0,2.2,0.0,3.5610460826040513,29.4,0,1,0.7071067811865476,0.7071067811865476,9.0
758.6,64.0,1.8,0.0,3.6136169696133895,31.1,0,1,0.3826834323650898,0.9238795325112867,22.5
757.8,61.0,1.8,0.0,3.6454498961866,31.9,0,1,0.3826834323650898,0.9238795325112867,22.5
757.0,60.0,1.3,0.0,3.703768066607687,33.0,0,1,0.3826834323650898,0.9238795325112867,22.5
756.4,55.0,1.3,0.0,3.6938669956249757,33.6,0,1,0.0,1.0,0.0
756.6,61.0,0.9,0.0,3.6402142821326553,31.8,0,1,0.3826834323650898,0.9238795325112867,22.5
756.8,64.0,1.3,0.0,3.563882963939251,30.2,0,1,0.7071067811865476,0.7071067811865476,9.0
756.9,73.0,0.9,0.0,3.462606009790799,27.8,0,1,0.9238795325112867,0.38268343236508984,31.5
757.5,83.0,0.4,0.0,3.349904087274605,25.5,0,0,0.9238795325112867,0.38268343236508984,31.5
758.1,88.0,0.4,0.0,3.295836866004329,24.4,0,0,0.9238795325112867,0.38268343236508984,31.5
758.4,91.0,0.0,0.0,3.250374491927572,23.4,0,0,0.6159196883408578,0.5884556215767266,10.306322399066119
758.5,92.0,0.0,0.0,3.2268439945173775,22.9,0,0,0.3079598441704289,0.7942278107883634,21.19367760093388
758.7,94.0,0.4,0.0,3.1986731175506815,22.2,0,0,0.0,1.0,0.0
758.6,95.0,0.0,0.0,3.1945831322991562,21.9,0,0,0.0,1.0,0.0
758.4,95.0,0.0,0.0,3.1822118404966093,21.6,0,0,0.0,1.0,0.0
758.1,96.0,0.4,0.0,3.1612467120315646,21.2,0,0,0.0,1.0,0.0
757.8,96.0,0.4,0.0,3.1484533605716547,20.8,0,0,0.0,1.0,0.0
757.7,96.0,0.4,0.0,3.1354942159291497,20.6,0,0,0.0,1.0,0.0
757.9,97.0,0.4,0.0,3.139832617527748,20.6,0,0,0.0,1.0,0.0
758.1,97.0,0.4,0.0,3.1612467120315646,21.1,0,1,0.0,1.0,0.0
758.3,97.0,0.9,0.0,3.246490991901174,23.2,0,1,0.7071067811865476,0.7071067811865476,9.0
758.9,95.0,1.3,0.0,3.2771447329921766,23.7,0,1,0.9238795325112867,0.38268343236508984,31.5
759.4,92.0,0.9,0.0,3.3141860046725258,24.6,0,1,0.9238795325112867,0.38268343236508984,31.5
759.4,86.0,1.8,0.0,3.4468078929142076,26.8,0,1,1.2246467991473532e-16,-1.0,0.0
759.4,77.0,2.2,0.0,3.543853682063679,28.7,0,1,1.2246467991473532e-16,-1.0,0.0
758.6,71.0,2.7,0.0,3.594568774642695,30.0,0,1,0.3826834323650899,-0.9238795325112867,13.5
757.8,67.0,2.7,0.0,3.648057459593681,31.2,0,1,0.3826834323650899,-0.9238795325112867,13.5
756.9,67.0,3.1,0.0,3.6109179126442243,30.7,0,1,1.2246467991473532e-16,-1.0,0.0
756.4,70.0,2.2,0.0,3.580737295494233,29.9,0,1,1.2246467991473532e-16,-1.0,0.0
756.8,70.0,2.2,0.0,3.5779478934066544,29.8,0,1,1.2246467991473532e-16,-1.0,0.0
757.0,74.0,2.2,0.0,3.5322256440685598,28.8,0,1,0.3826834323650899,-0.9238795325112867,13.5
757.5,81.0,0.4,0.0,3.4468078929142076,27.1,0,1,0.7071067811865476,-0.7071067811865475,27.0
758.2,89.0,0.0,0.0,3.3032169733019514,24.5,0,0,0.35355339059327384,-0.8535533905932737,13.5
758.9,93.0,0.4,0.0,3.265759410767051,23.7,0,0,1.2246467991473532e-16,-1.0,0.0
759.6,94.0,0.4,0.0,3.2228678461377385,22.7,0,0,1.2246467991473532e-16,-1.0,0.0
760.1,95.0,0.0,0.0,3.2228678461377385,22.7,0,0,6.123233995736766e-17,0.0,18.0
760.3,86.0,0.9,0.0,3.3877743613300146,25.9,0,0,0.0,1.0,0.0
760.2,88.0,1.3,0.0,3.3568971227655755,25.4,0,0,1.0,6.123233995736766e-17,18.0
760.1,84.0,1.8,0.0,3.342861804649192,25.3,0,0,0.9238795325112867,0.38268343236508984,31.5
759.8,79.0,2.2,0.0,3.339321977944068,25.5,0,0,0.9238795325112867,0.38268343236508984,31.5
759.7,83.0,2.2,0.0,3.3214324131932926,25.0,0,0,0.7071067811865476,0.7071067811865476,9.0
759.7,79.0,2.2,0.0,3.339321977944068,25.5,0,0,0.3826834323650898,0.9238795325112867,22.5
759.8,75.0,2.2,0.0,3.339321977944068,25.7,0,0,0.3826834323650898,0.9238795325112867,22.5
760.3,75.0,2.2,0.0,3.332204510175204,25.5,0,1,0.9238795325112867,0.38268343236508984,31.5
760.9,80.0,2.7,0.0,3.3068867021909143,24.8,0,1,0.9238795325112867,0.38268343236508984,31.5
761.6,78.0,3.1,0.0,3.3463891451671604,25.7,0,1,0.7071067811865476,0.7071067811865476,9.0
762.3,73.0,2.7,0.0,3.414442608412176,27.1,0,1,0.7071067811865476,0.7071067811865476,9.0
762.2,68.0,2.7,0.0,3.4657359027997265,28.2,0,1,0.7071067811865476,0.7071067811865476,9.0
761.8,67.0,2.7,0.0,3.4781584227982836,28.6,0,1,0.7071067811865476,0.7071067811865476,9.0
761.5,64.0,3.1,0.0,3.4995332823830174,29.2,0,1,0.7071067811865476,0.7071067811865476,9.0
760.9,64.0,3.1,0.0,3.4719664525503626,28.7,0,1,0.7071067811865476,0.7071067811865476,9.0
760.5,64.0,2.7,0.0,3.456316680883235,28.4,0,1,0.7071067811865476,0.7071067811865476,9.0
760.4,65.0,2.7,0.0,3.4404180948154366,28.1,0,1,0.7071067811865476,0.7071067811865476,9.0
760.2,70.0,3.1,0.0,3.3978584803966405,26.9,0,1,0.7071067811865476,0.7071067811865476,9.0
760.5,77.0,3.6,0.0,3.3178157727231046,25.2,0,1,0.7071067811865476,0.7071067811865476,9.0
760.6,79.0,4.0,0.0,3.254242968705492,23.8,0,1,0.7071067811865476,0.7071067811865476,9.0
761.7,80.0,4.5,0.0,3.2386784521643803,23.4,0,0,0.7071067811865476,0.7071067811865476,9.0
761.9,82.0,4.0,0.0,3.214867803470662,22.9,0,0,0.7071067811865476,0.7071067811865476,9.0
762.5,81.0,3.1,0.0,3.2228678461377385,23.1,0,0,0.7071067811865476,0.7071067811865476,9.0
763.1,81.0,3.1,0.0,3.2228678461377385,23.1,0,0,0.7071067811865476,0.7071067811865476,9.0
762.1,82.0,2.7,0.0,3.2108436531709366,22.8,0,0,0.7071067811865476,0.7071067811865476,9.0
762.3,85.0,3.6,0.0,3.190476350346503,22.3,0,0,0.7071067811865476,0.7071067811865476,9.0
762.1,84.0,3.6,0.0,3.202746442938317,22.6,0,0,0.7071067811865476,0.7071067811865476,9.0
761.3,83.0,4.0,0.0,3.202746442938317,22.6,0,0,0.7071067811865476,0.7071067811865476,9.0
760.8,83.0,4.0,0.0,3.1945831322991562,22.4,0,0,0.7071067811865476,0.7071067811865476,9.0
760.7,81.0,4.0,0.0,3.2068032436339315,22.8,0,0,0.7071067811865476,0.7071067811865476,9.0
761.4,79.0,3.1,0.0,3.214867803470662,22.9,0,0,0.7071067811865476,0.7071067811865476,9.0
762.0,80.0,2.7,0.0,3.214867803470662,22.9,0,1,0.7071067811865476,0.7071067811865476,9.0
762.2,80.0,2.7,0.0,3.1986731175506815,22.6,0,1,0.7071067811865476,0.7071067811865476,9.0
763.1,80.0,3.6,0.0,3.2228678461377385,23.1,0,1,0.7071067811865476,0.7071067811865476,9.0
764.0,80.0,3.6,0.0,3.2386784521643803,23.4,0,1,0.3826834323650898,0.9238795325112867,22.5
764.6,80.0,3.1,0.0,3.269568939183719,24.1,0,1,0.7071067811865476,0.7071067811865476,9.0
764.1,75.0,2.2,0.0,3.349904087274605,25.8,0,1,0.9238795325112867,0.38268343236508984,31.5
763.3,76.0,2.2,0.0,3.3141860046725258,25.2,0,1,0.7071067811865476,0.7071067811865476,9.0
762.4,72.0,2.2,0.0,3.4242626545931514,27.3,0,1,0.7071067811865476,0.7071067811865476,9.0
761.7,66.0,2.2,0.0,3.4372078191851885,27.9,0,1,0.9238795325112867,0.38268343236508984,31.5
761.7,68.0,2.7,0.0,3.4011973816621555,27.2,0,1,0.9238795325112867,0.38268343236508984,31.5
761.2,72.0,2.7,0.0,3.32862668882732,25.6,0,1,0.7071067811865476,0.7071067811865476,9.0
760.8,71.0,2.7,0.0,3.3178157727231046,25.4,0,1,0.7071067811865476,0.7071067811865476,9.0
761.1,75.0,2.7,0.0,3.254242968705492,23.9,0,1,0.9238795325112867,0.38268343236508984,31.5
761.7,77.0,3.1,0.0,3.246490991901174,23.7,0,0,0.7071067811865476,0.7071067811865476,9.0
762.3,77.0,2.7,0.0,3.2386784521643803,23.6,0,0,0.7071067811865476,0.7071067811865476,9.0
763.1,80.0,3.1,0.0,3.2308043957334744,23.3,0,0,0.7071067811865476,0.7071067811865476,9.0
763.3,80.0,3.1,0.0,3.2386784521643803,23.4,0,0,0.7071067811865476,0.7071067811865476,9.0
763.3,80.0,3.6,0.0,3.2228678461377385,23.1,0,0,0.7071067811865476,0.7071067811865476,9.0
763.2,79.0,2.7,0.0,3.2108436531709366,22.9,0,0,0.7071067811865476,0.7071067811865476,9.0
762.9,75.0,2.7,0.0,3.242592351485517,23.7,0,0,0.3826834323650898,0.9238795325112867,22.5
762.6,79.0,2.2,0.0,3.214867803470662,23.0,0,0,0.9238795325112867,0.38268343236508984,31.5
762.5,79.0,1.8,0.0,3.2188758248682006,23.1,0,0,0.3826834323650898,0.9238795325112867,22.5
762.3,78.0,2.7,0.0,3.2108436531709366,22.9,0,0,0.7071067811865476,0.7071067811865476,9.0
762.2,78.0,2.7,0.0,3.2108436531709366,22.9,0,0,0.7071067811865476,0.7071067811865476,9.0
762.6,80.0,2.7,0.0,3.2108436531709366,22.8,0,1,0.7071067811865476,0.7071067811865476,9.0
762.7,81.0,3.1,0.0,3.2068032436339315,22.8,0,1,0.7071067811865476,0.7071067811865476,9.0
763.4,75.0,3.1,0.0,3.2809112157876537,24.5,0,1,0.7071067811865476,0.7071067811865476,9.0
763.8,70.0,3.1,0.0,3.353406717825807,26.2,0,1,0.7071067811865476,0.7071067811865476,9.0
763.9,62.0,3.1,0.0,3.40452517175483,27.7,0,1,0.9238795325112867,0.38268343236508984,31.5
763.6,62.0,3.1,0.0,3.40452517175483,27.7,0,1,0.9238795325112867,0.38268343236508984,31.5
763.0,65.0,3.6,0.0,3.427514689979529,27.8,0,1,0.7071067811865476,0.7071067811865476,9.0
762.2,70.0,4.0,0.0,3.3775875160230218,26.6,0,1,0.7071067811865476,0.7071067811865476,9.0
761.5,68.0,3.1,0.0,3.414442608412176,27.4,0,1,0.7071067811865476,0.7071067811865476,9.0
760.8,67.0,2.7,0.0,3.4111477125153233,27.4,0,1,0.7071067811865476,0.7071067811865476,9.0
760.3,63.0,2.7,0.0,3.4210000089583352,27.9,0,1,0.7071067811865476,0.7071067811865476,9.0
760.8,69.0,2.7,0.0,3.3568971227655755,26.3,0,1,0.7071067811865476,0.7071067811865476,9.0
760.9,77.0,2.7,0.0,3.3068867021909143,25.0,0,1,0.7071067811865476,0.7071067811865476,9.0
761.3,80.0,2.7,0.0,3.295836866004329,24.7,0,0,0.3826834323650898,0.9238795325112867,22.5
761.9,79.0,3.1,0.0,3.2771447329921766,24.3,0,0,0.7071067811865476,0.7071067811865476,9.0
762.5,77.0,3.1,0.0,3.250374491927572,23.8,0,0,0.7071067811865476,0.7071067811865476,9.0
762.7,75.0,3.1,0.0,3.250374491927572,23.8,0,0,0.7071067811865476,0.7071067811865476,9.0
762.5,75.0,2.7,0.0,3.269568939183719,24.3,0,0,0.7071067811865476,0.7071067811865476,9.0
762.7,82.0,3.1,0.0,3.2347491740244907,23.3,0,0,0.7071067811865476,0.7071067811865476,9.0
761.8,81.0,2.7,0.0,3.2386784521643803,23.4,0,0,0.7071067811865476,0.7071067811865476,9.0
761.5,79.0,2.7,0.0,3.254242968705492,23.8,0,0,0.7071067811865476,0.7071067811865476,9.0
761.3,77.0,2.7,0.0,3.254242968705492,23.9,0,0,0.7071067811865476,0.7071067811865476,9.0
760.6,76.0,2.7,0.0,3.261935314328648,24.1,0,0,0.7071067811865476,0.7071067811865476,9.0
761.3,77.0,3.1,0.0,3.2386784521643803,23.5,0,0,0.3826834323650898,0.9238795325112867,22.5
761.1,78.0,2.7,0.0,3.250374491927572,23.7,0,1,0.7071067811865476,0.7071067811865476,9.0
762.1,84.0,3.6,0.0,3.2068032436339315,22.7,0,1,0.7071067811865476,0.7071067811865476,9.0
762.1,84.0,3.1,0.0,3.2228678461377385,23.0,0,1,0.3826834323650898,0.9238795325112867,22.5
762.7,82.0,2.7,0.0,3.2771447329921766,24.2,0,1,0.9238795325112867,0.38268343236508984,31.5
763.0,76.0,3.6,0.0,3.339321977944068,25.6,0,1,0.7071067811865476,0.7071067811865476,9.0
762.7,71.0,2.7,0.0,3.4210000089583352,27.3,0,1,0.7071067811865476,0.7071067811865476,9.0
761.6,68.0,2.7,0.0,3.4242626545931514,27.6,0,1,0.7071067811865476,0.7071067811865476,9.0
760.2,61.0,3.1,0.0,3.4307561839036995,28.2,0,1,0.9238795325112867,0.38268343236508984,31.5
760.2,57.0,3.1,0.0,3.4436180975461075,28.8,0,1,0.9238795325112867,0.38268343236508984,31.5
759.7,61.0,2.7,0.0,3.4372078191851885,28.4,0,1,0.9238795325112867,0.38268343236508984,31.5
759.3,63.0,2.7,0.0,3.4307561839036995,28.1,0,1,0.9238795325112867,0.38268343236508984,31.5
759.2,68.0,2.7,0.0,3.3978584803966405,27.1,0,1,0.9238795325112867,0.38268343236508984,31.5
759.4,76.0,2.7,0.0,3.332204510175204,25.4,0,1,0.7071067811865476,0.7071067811865476,9.0
759.6,74.0,2.2,0.0,3.3178157727231046,25.3,0,0,1.0,6.123233995736766e-17,18.0
760.1,71.0,2.7,0.0,3.3214324131932926,25.5,0,0,0.9238795325112867,0.38268343236508984,31.5
760.7,78.0,2.2,0.0,3.295836866004329,24.7,0,0,0.7071067811865476,0.7071067811865476,9.0
760.9,81.0,3.1,0.0,3.2809112157876537,24.3,0,0,0.9238795325112867,0.38268343236508984,31.5
760.9,83.0,2.7,0.0,3.2733640101522705,24.1,0,0,0.9238795325112867,0.38268343236508984,31.5
760.2,83.0,2.7,0.0,3.2733640101522705,24.1,0,0,0.9238795325112867,0.38268343236508984,31.5
759.8,83.0,2.7,0.0,3.261935314328648,23.8,0,0,0.9238795325112867,0.38268343236508984,31.5
759.2,83.0,2.7,0.0,3.258096538021482,23.7,0,0,0.7071067811865476,0.7071067811865476,9.0
759.0,84.0,2.7,0.0,3.250374491927572,23.6,0,0,0.7071067811865476,0.7071067811865476,9.0
759.1,84.0,3.1,0.0,3.242592351485517,23.4,0,0,0.7071067811865476,0.7071067811865476,9.0
759.2,85.0,3.1,0.0,3.2347491740244907,23.3,0,0,0.9238795325112867,0.38268343236508984,31.5
759.5,80.0,2.7,0.0,3.250374491927572,23.7,0,1,0.9238795325112867,0.38268343236508984,31.5
759.8,79.0,2.7,0.0,3.254242968705492,23.8,0,1,0.9238795325112867,0.38268343236508984,31.5
760.2,80.0,2.7,0.0,3.254242968705492,23.8,0,1,0.7071067811865476,0.7071067811865476,9.0
761.2,74.0,1.8,0.0,3.339321977944068,25.7,0,1,0.9238795325112867,0.38268343236508984,31.5
761.5,71.0,2.2,0.0,3.407841924380824,27.1,0,1,0.9238795325112867,0.38268343236508984,31.5
761.1,66.0,2.7,0.0,3.462606009790799,28.4,0,1,0.7071067811865476,0.7071067811865476,9.0
760.6,66.0,2.7,0.0,3.4468078929142076,28.1,0,1,0.7071067811865476,0.7071067811865476,9.0
759.8,68.0,2.7,0.0,3.427514689979529,27.6,0,1,0.7071067811865476,0.7071067811865476,9.0
759.0,67.0,3.1,0.0,3.449987545831587,28.1,0,1,0.7071067811865476,0.7071067811865476,9.0
758.7,68.0,2.7,0.0,3.449987545831587,28.0,0,1,0.7071067811865476,0.7071067811865476,9.0
758.3,69.0,2.7,0.0,3.4242626545931514,27.4,0,1,0.9238795325112867,0.38268343236508984,31.5
758.0,71.0,1.8,0.0,3.4111477125153233,27.1,0,1,0.7071067811865476,0.7071067811865476,9.0
757.9,74.0,2.2,0.0,3.3603753871419,26.1,0,1,0.9238795325112867,0.38268343236508984,31.5
758.4,74.0,2.2,0.0,3.3463891451671604,25.8,0,0,0.9238795325112867,0.38268343236508984,31.5
758.9,75.0,2.2,0.0,3.3357695763397,25.6,0,0,0.7071067811865476,0.7071067811865476,9.0
759.2,76.0,2.2,0.0,3.332204510175204,25.5,0,0,0.7071067811865476,0.7071067811865476,9.0
759.8,79.0,2.2,0.0,3.3178157727231046,25.1,0,0,0.9238795325112867,0.38268343236508984,31.5
759.9,84.0,2.2,0.0,3.299533727885655,24.6,0,0,0.9238795325112867,0.38268343236508984,31.5
759.4,84.0,2.2,0.0,3.292126286607793,24.4,0,0,0.9238795325112867,0.38268343236508984,31.5
759.4,79.0,2.2,0.0,3.299533727885655,24.8,0,0,0.7071067811865476,0.7071067811865476,9.0
759.1,81.0,3.1,0.0,3.288401887516811,24.5,0,0,0.7071067811865476,0.7071067811865476,9.0
758.6,81.0,2.2,0.0,3.2846635654062037,24.4,0,0,0.7071067811865476,0.7071067811865476,9.0
758.6,80.0,2.7,0.0,3.2846635654062037,24.4,0,0,0.9238795325112867,0.38268343236508984,31.5
758.7,84.0,2.2,0.0,3.2809112157876537,24.2,0,0,0.7071067811865476,0.7071067811865476,9.0
759.2,83.0,2.7,0.0,3.2809112157876537,24.2,0,1,0.7071067811865476,0.7071067811865476,9.0
759.3,84.0,3.1,0.0,3.269568939183719,23.9,0,1,0.3826834323650898,0.9238795325112867,22.5
759.9,81.0,2.7,0.0,3.3032169733019514,24.8,0,1,0.3826834323650898,0.9238795325112867,22.5
760.8,76.0,2.2,0.0,3.3877743613300146,26.4,0,1,0.9238795325112867,0.38268343236508984,31.5
760.7,73.0,1.8,0.0,3.449987545831587,27.6,0,1,0.9238795325112867,0.38268343236508984,31.5
760.6,70.0,2.2,0.0,3.462606009790799,28.1,0,1,0.7071067811865476,0.7071067811865476,9.0
759.7,68.0,2.7,0.0,3.490428515390098,28.7,0,1,0.3826834323650898,0.9238795325112867,22.5
758.6,67.0,2.7,0.0,3.517497837358316,29.2,0,1,0.7071067811865476,0.7071067811865476,9.0
757.8,65.0,2.7,0.0,3.529297384289471,29.6,0,1,0.3826834323650898,0.9238795325112867,22.5
757.3,64.0,2.7,0.0,3.5234150143864045,29.6,0,1,0.7071067811865476,0.7071067811865476,9.0
757.3,65.0,2.2,0.0,3.5322256440685598,29.6,0,1,0.3826834323650898,0.9238795325112867,22.5
757.5,68.0,2.2,0.0,3.481240089335692,28.5,0,1,0.3826834323650898,0.9238795325112867,22.5
757.7,73.0,2.7,0.0,3.4242626545931514,27.2,0,1,0.3826834323650898,0.9238795325112867,22.5
758.3,76.0,2.2,0.0,3.4011973816621555,26.7,0,0,0.7071067811865476,0.7071067811865476,9.0
759.0,78.0,2.2,0.0,3.3945083935113587,26.4,0,0,0.7071067811865476,0.7071067811865476,9.0
759.4,80.0,2.2,0.0,3.3775875160230218,26.1,0,0,0.7071067811865476,0.7071067811865476,9.0
759.5,80.0,2.2,0.0,3.370738174177447,25.9,0,0,0.7071067811865476,0.7071067811865476,9.0
759.4,82.0,2.7,0.0,3.349904087274605,25.6,0,0,0.3826834323650898,0.9238795325112867,22.5
759.0,85.0,2.7,0.0,3.3250360206965914,25.0,0,0,0.7071067811865476,0.7071067811865476,9.0
759.2,84.0,1.8,0.0,3.3214324131932926,25.0,0,0,0.3826834323650898,0.9238795325112867,22.5
758.7,87.0,2.7,0.0,3.2846635654062037,24.2,0,0,0.3826834323650898,0.9238795325112867,22.5
758.3,87.0,3.1,0.0,3.2809112157876537,24.1,0,0,0.3826834323650898,0.9238795325112867,22.5
758.1,85.0,1.8,0.0,3.2846635654062037,24.2,0,0,0.3826834323650898,0.9238795325112867,22.5
758.2,89.0,1.3,0.0,3.2347491740244907,23.2,0,0,-0.7071067811865475,-0.7071067811865477,8.999999999999972
758.3,90.0,1.3,0.0,3.2108436531709366,22.7,0,1,-1.0,-1.8369701987210297e-16,18.0
759.0,92.0,0.4,0.0,3.169685580677429,21.5,0,1,-0.7071067811865475,-0.7071067811865477,8.999999999999972
759.4,89.0,0.4,0.0,3.242592351485517,23.4,0,1,0.3826834323650898,0.9238795325112867,22.5
760.3,81.0,0.4,0.0,3.391147045808654,26.2,0,1,-0.9238795325112868,-0.3826834323650895,31.5
760.2,64.0,0.4,0.0,3.55820113047182,30.2,0,1,0.9238795325112867,-0.3826834323650897,4.5
759.6,59.0,0.9,0.0,3.5553480614894135,30.7,0,1,0.3826834323650899,-0.9238795325112867,13.5
758.5,57.0,1.3,0.0,3.5779478934066544,31.3,0,1,-0.7071067811865475,-0.7071067811865477,8.999999999999972
757.7,54.0,1.3,0.0,3.624340932976365,32.5,0,1,1.2246467991473532e-16,-1.0,0.0
756.8,52.0,1.8,0.0,3.6270040503958487,32.8,0,1,0.7071067811865476,0.7071067811865476,9.0
756.3,48.0,1.8,0.0,3.6189933266497696,33.2,0,1,1.2246467991473532e-16,-1.0,0.0
756.4,46.0,1.8,0.0,3.597312260588446,33.1,0,1,1.2246467991473532e-16,-1.0,0.0
756.8,51.0,1.8,0.0,3.563882963939251,31.8,0,1,0.3826834323650899,-0.9238795325112867,13.5
756.8,67.0,0.9,0.0,3.4719664525503626,28.4,0,1,1.2246467991473532e-16,-1.0,0.0
757.8,81.0,0.0,0.0,3.299533727885655,24.7,0,0,1.2246467991473532e-16,-1.0,0.0
758.4,86.0,0.4,0.0,3.2347491740244907,23.2,0,0,1.2246467991473532e-16,-1.0,0.0
759.0,82.0,0.4,0.0,3.4307561839036995,26.8,0,0,-0.9238795325112866,0.38268343236509,4.5
759.1,80.0,1.3,0.0,3.4468078929142076,27.1,0,0,0.7071067811865476,0.7071067811865476,9.0
759.0,80.0,1.8,0.0,3.427514689979529,26.8,0,0,0.7071067811865476,0.7071067811865476,9.0
758.7,83.0,1.8,0.0,3.4011973816621555,26.3,0,0,0.3826834323650898,0.9238795325112867,22.5
758.8,86.0,2.7,0.0,3.380994674344636,25.8,0,0,0.7071067811865476,0.7071067811865476,9.0
758.7,87.0,2.7,0.0,3.3638415951183864,25.6,0,0,0.7071067811865476,0.7071067811865476,9.0
758.4,90.0,2.2,0.0,3.32862668882732,24.9,0,0,0.7071067811865476,0.7071067811865476,9.0
758.3,91.0,2.2,0.0,3.3178157727231046,24.7,0,0,0.7071067811865476,0.7071067811865476,9.0
758.6,91.0,2.2,0.0,3.3178157727231046,24.7,0,0,0.7071067811865476,0.7071067811865476,9.0
759.1,90.0,1.8,0.0,3.3250360206965914,24.9,0,1,0.7071067811865476,0.7071067811865476,9.0
759.5,90.0,1.8,0.0,3.3178157727231046,24.8,0,1,0.7071067811865476,0.7071067811865476,9.0
760.2,89.0,1.8,0.0,3.3250360206965914,24.9,0,1,0.7071067811865476,0.7071067811865476,9.0
761.0,87.0,1.3,0.0,3.3945083935113587,26.0,0,1,0.7071067811865476,0.7071067811865476,9.0
761.3,79.0,1.3,0.0,3.517497837358316,28.2,0,1,0.9238795325112867,0.38268343236508984,31.5
760.7,74.0,2.7,0.0,3.520460802488973,28.6,0,1,0.7071067811865476,0.7071067811865476,9.0
760.3,69.0,3.1,0.0,3.55820113047182,29.6,0,1,0.7071067811865476,0.7071067811865476,9.0
